allow_tf32_cudnn,allow_tf32_matmul,avg_power_w,below_30s_floor,benchmark,config_id,device_requested,driver_version,dtype,energy_j,energy_j_counter,exclusion_reason,git_commit,gpu_model_observed,gpu_model_torch,gpu_uuid,hardware_source,idle_post_context_avg_w,idle_post_context_duration_s,idle_post_context_min_w,idle_post_context_n_samples,idle_post_context_peak_w,idle_pre_context_avg_w,idle_pre_context_duration_s,idle_pre_context_min_w,idle_pre_context_n_samples,idle_pre_context_peak_w,idle_skip_reason,image_ref,inner_iters,iters,min_power_w,n,n_failed_power_samples,n_power_samples,node_name,peak_power_w,power_duration_s,power_trace_path,power_window,precision,repeat_index,result_checksum,run_id,run_utc,runtime_s,seed,torch_version,total_flops,warmup_iters,work_hash,work_hash_covers,work_hash_kind,workload,arch,batch_size,batches_completed,final_loss,warmup_batches,all_rows_identical,allow_bf16_reduced_precision_reduction,allow_fp16_reduced_precision_reduction,cuda_version,cudnn_conv_fp32_precision,deterministic_algorithms,distinct_token_ratio,do_sample,iterations_identical,longest_repeated_ngram,matmul_fp32_precision,max_new_tokens,min_new_tokens,model_id,model_key,model_revision,num_beams,nvml_error,pod_name,prompt_hash,prompt_token_count,resolved_dtype,sm_capability,tf32_effective,tf32_requested,tokens_generated_per_iteration,tokens_generated_total,transformers_version,use_cache,work_hash_encoding
False,False,170.55451169590646,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.91.07,,23883.9978489942,22511.764,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA GeForce RTX 2080 Ti,NVIDIA-GeForce-RTX-2080-Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,pynvml,20.934041095890443,59.880179209169,6.585,292,53.246,10.770639175257728,59.991669895127416,6.109,291,64.362,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,148.402,,0,684,k8s-haosu-18.sdsc.optiputer.net,191.574,140.03994574700482,resnet_train/20260823T105845Z-resnet_train-r3-p75_power.csv,region,fp32,3,,20260823T105845Z-resnet_train-r3-p75,2026-08-23T10:58:45+00:00,140.03308705007657,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.345278024673462,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,198.4774341164457,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,580.178.04,,40192.045935376365,41713.024,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA GeForce GTX 1080 Ti,NVIDIA-GeForce-GTX-1080-Ti,GPU-3feaff09-dfc5-f477-fd0f-dd4e11826aa2,pynvml,25.763579661016966,59.92676659801509,9.372,295,58.614,17.084423728813558,59.96050078806002,9.716,295,73.411,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,117.624,,0,979,k8s-gpu-1.ucsc.edu,329.192,202.41087504499592,resnet_train/20260823T110003Z-resnet_train-r5-p78_power.csv,region,fp32,5,,20260823T110003Z-resnet_train-r5-p78,2026-08-23T11:00:03+00:00,202.40899701497983,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.4285433292388916,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,170.7761844802342,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.91.07,,23895.25207322948,22505.685,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA GeForce RTX 2080 Ti,NVIDIA-GeForce-RTX-2080-Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,pynvml,20.934041095890443,59.880179209169,6.585,292,53.246,10.770639175257728,59.991669895127416,6.109,291,64.362,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,147.783,,0,683,k8s-haosu-18.sdsc.optiputer.net,192.742,139.92262255307287,resnet_train/20260823T110108Z-resnet_train-r4-p75_power.csv,region,fp32,4,,20260823T110108Z-resnet_train-r4-p75,2026-08-23T11:01:08+00:00,139.91984670097008,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.3727835416793823,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,139.58855771096032,False,matmul,matmul|n8192|fp32|i2000|s20260818,cuda,595.71.05,torch.float32,28778.589226051456,28764.673,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.0573023255814,60.038193388143554,15.557,301,47.319,15.523445182724263,60.040423666127026,15.404,301,15.618,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,2000,2000,121.834,8192,0,1031,ry-gpu-16.sdsc.optiputer.net,139.952,206.15811336017214,matmul/20260823T110143Z-matmul-r4-p57_power.csv,region,fp32,4,137427567278.96912,20260823T110143Z-matmul-r4-p57,2026-08-23T11:01:43+00:00,206.15147845004685,20260818,2.5.1+cu121,2199023255552000,10,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,"inputs and work shape, not the product",config,matmul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,170.57469883040935,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.91.07,,23891.576907345592,22531.813,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA GeForce RTX 2080 Ti,NVIDIA-GeForce-RTX-2080-Ti,GPU-1b9d9ca0-6745-6218-37cb-6ca80fc2d761,pynvml,20.934041095890443,59.880179209169,6.585,292,53.246,10.770639175257728,59.991669895127416,6.109,291,64.362,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,147.411,,0,684,k8s-haosu-18.sdsc.optiputer.net,194.683,140.0649961400777,resnet_train/20260823T110330Z-resnet_train-r5-p75_power.csv,region,fp32,5,,20260823T110330Z-resnet_train-r5-p75,2026-08-23T11:03:30+00:00,140.0621849950403,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.3136168718338013,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,139.59153540252186,False,matmul,matmul|n8192|fp32|i2000|s20260818,cuda,595.71.05,torch.float32,28782.71142648733,28761.102,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.0573023255814,60.038193388143554,15.557,301,47.319,15.523445182724263,60.040423666127026,15.404,301,15.618,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,2000,2000,109.194,8192,0,1031,ry-gpu-16.sdsc.optiputer.net,139.955,206.17510588187724,matmul/20260823T110513Z-matmul-r5-p57_power.csv,region,fp32,5,137427567278.96912,20260823T110513Z-matmul-r5-p57,2026-08-23T11:05:13+00:00,206.17136191087775,20260818,2.5.1+cu121,2199023255552000,10,3bbd5bd4d6ffd967da24ad12bf21d2c6ce2f3a1bc6b57c8cfd3a7407af188242,"inputs and work shape, not the product",config,matmul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,138.14580649188517,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.71.05,,22139.648505118763,22134.243,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.291863333333307,59.839687960920855,15.42,300,47.887,19.73005647840535,60.04426044714637,15.516,301,72.051,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,117.452,,0,801,ry-gpu-16.sdsc.optiputer.net,139.612,160.28939020913094,resnet_train/20260823T111001Z-resnet_train-r1-p79_power.csv,region,fp32,1,,20260823T111001Z-resnet_train-r1-p79,2026-08-23T11:10:01+00:00,160.28587786713615,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.3075389862060547,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,138.21189343246616,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.71.05,,22328.233117973166,22325.757,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.291863333333307,59.839687960920855,15.42,300,47.887,19.73005647840535,60.04426044714637,15.516,301,72.051,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,109.462,,0,807,ry-gpu-16.sdsc.optiputer.net,139.727,161.55663547408767,resnet_train/20260823T111245Z-resnet_train-r2-p79_power.csv,region,fp32,2,,20260823T111245Z-resnet_train-r2-p79,2026-08-23T11:12:45+00:00,161.5530429428909,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.317560076713562,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,138.26197270471462,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.71.05,,22288.01749419379,22276.258,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.291863333333307,59.839687960920855,15.42,300,47.887,19.73005647840535,60.04426044714637,15.516,301,72.051,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,130.047,,0,806,ry-gpu-16.sdsc.optiputer.net,139.515,161.2025368360337,resnet_train/20260823T111528Z-resnet_train-r3-p79_power.csv,region,fp32,3,,20260823T111528Z-resnet_train-r3-p79,2026-08-23T11:15:28+00:00,161.1951763338875,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.4678107500076294,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,138.261142503098,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.71.05,,22343.464774236694,22333.034,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.291863333333307,59.839687960920855,15.42,300,47.887,19.73005647840535,60.04426044714637,15.516,301,72.051,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,116.286,,0,807,ry-gpu-16.sdsc.optiputer.net,139.47,161.60432815295644,resnet_train/20260823T111812Z-resnet_train-r4-p79_power.csv,region,fp32,4,,20260823T111812Z-resnet_train-r4-p79,2026-08-23T11:18:12+00:00,161.6007743519731,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.3246886730194092,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,138.25210148514853,False,resnet_train,resnet50|cifar10|fp32|b32|n1000|s20260818,cuda:0,595.71.05,,22347.50906465553,22338.681,,9f614f9d829b652abbe29c5c6602c2071f435a09,NVIDIA RTX A4000,NVIDIA-RTX-A4000,GPU-3ad43faa-e34c-fe25-9ab1-8c1bed5b8afa,pynvml,25.291863333333307,59.839687960920855,15.42,300,47.887,19.73005647840535,60.04426044714637,15.516,301,72.051,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,1000,,109.869,,0,808,ry-gpu-16.sdsc.optiputer.net,139.403,161.6428217268549,resnet_train/20260823T112056Z-resnet_train-r5-p79_power.csv,region,fp32,5,,20260823T112056Z-resnet_train-r5-p79,2026-08-23T11:20:56+00:00,161.63536903401837,20260818,2.5.1+cu121,,,acae053eda706ed0b799e385cda9f5c959881aad3d0e1171c0085f40c10f6bde,"seed, dataset indices and workload shape, not trained weights",config,resnet_train,resnet50,32,1000,1.4326674938201904,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,139.66924007561454,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,29565.691870369057,29542.659,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA RTX A4000,NVIDIA RTX A4000,GPU-5900f3b3-4a31-565d-0a21-0b122f0d9377,pynvml,29.355754152823902,60.035749158822,19.081,301,53.354,18.986089700996683,60.03914439305663,18.837,301,19.138,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,138.414,,0,1058,ry-gpu-16.sdsc.optiputer.net,140.336,211.68360106507316,llm_inference/20260823T163612Z-llm_inference-r1-p50_power.csv,region,fp32,1,,20260823T163612Z-llm_inference-r1-p50,2026-08-23T16:36:12+00:00,211.67727481713519,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,8.6,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,179.31611991434696,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,33985.34072972915,31877.106,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA GeForce RTX 2080 Ti,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,pynvml,33.6969523809524,59.90084194112569,22.773,294,59.852,22.995556313993195,59.93201864976436,22.743,293,23.257,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,136.373,,0,934,k8s-haosu-11.sdsc.optiputer.net,227.613,189.506378906779,llm_inference/20260823T163835Z-llm_inference-r1-p51_power.csv,region,fp32,1,,20260823T163835Z-llm_inference-r1-p51,2026-08-23T16:38:35+00:00,189.50439673103392,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,7.5,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,181.6954704595184,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,33681.68800328148,31587.03,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA GeForce RTX 2080 Ti,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,pynvml,33.10432312925168,59.906058142893016,22.541,294,58.708,22.58539590443684,59.918389986269176,22.395,293,22.774,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,134.637,,0,914,k8s-haosu-11.sdsc.optiputer.net,229.274,185.39706311933696,llm_inference/20260823T165538Z-llm_inference-r1-p50_power.csv,region,fp32,1,,20260823T165538Z-llm_inference-r1-p50,2026-08-23T16:55:38+00:00,185.39515954256058,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,7.5,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,139.73713981762887,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,27613.299851727657,27590.277,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA RTX A4000,NVIDIA RTX A4000,GPU-d09bcb58-1173-dd2d-a014-297313ce24b2,pynvml,28.536172757475075,60.04527183808386,18.829,301,51.58,18.789607973421912,60.04539398709312,18.664,301,18.884,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,138.692,,0,987,ry-gpu-16.sdsc.optiputer.net,141.214,197.60895224986598,llm_inference/20260823T165551Z-llm_inference-r1-p50_power.csv,region,fp32,1,,20260823T165551Z-llm_inference-r1-p50,2026-08-23T16:55:51+00:00,197.60588718485087,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,8.6,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,142.99566769801982,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,580.159.04,,46901.5461135826,47235.818,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA GeForce GTX 1080 Ti,NVIDIA GeForce GTX 1080 Ti,GPU-ea9e3712-78d0-c176-dca7-aff52f679c80,pynvml,24.103299663299673,60.030611996073276,8.485,297,54.492,8.750729729729736,59.871706038946286,8.386,296,10.725,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,116.396,,0,1616,fiona8.ucsc.edu,241.756,328.0630681379698,llm_inference/20260823T165819Z-llm_inference-r1-p50_power.csv,region,fp32,1,,20260823T165819Z-llm_inference-r1-p50,2026-08-23T16:58:19+00:00,328.05195571901277,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,6.1,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,176.21888697524236,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,33227.57604539635,31161.536,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA GeForce RTX 2080 Ti,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,pynvml,33.10432312925168,59.906058142893016,22.541,294,58.708,22.58539590443684,59.918389986269176,22.395,293,22.774,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,142.177,,0,929,k8s-haosu-11.sdsc.optiputer.net,228.622,188.57071851100773,llm_inference/20260823T165915Z-llm_inference-r2-p50_power.csv,region,fp32,2,,20260823T165915Z-llm_inference-r2-p50,2026-08-23T16:59:15+00:00,188.5685831932351,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,7.5,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,139.7363108651917,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,27797.312903392973,27781.016,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA RTX A4000,NVIDIA RTX A4000,GPU-d09bcb58-1173-dd2d-a014-297313ce24b2,pynvml,28.536172757475075,60.04527183808386,18.829,301,51.58,18.789607973421912,60.04539398709312,18.664,301,18.884,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,138.61,,0,994,ry-gpu-16.sdsc.optiputer.net,140.078,198.92692282330245,llm_inference/20260823T165939Z-llm_inference-r2-p50_power.csv,region,fp32,2,,20260823T165939Z-llm_inference-r2-p50,2026-08-23T16:59:39+00:00,198.92365223309025,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,8.6,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,176.41401835853148,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,33164.02686843559,31070.583,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA GeForce RTX 2080 Ti,NVIDIA GeForce RTX 2080 Ti,GPU-91cd016c-db4c-25b3-04de-9b34b72e7dd8,pynvml,33.10432312925168,59.906058142893016,22.541,294,58.708,22.58539590443684,59.918389986269176,22.395,293,22.774,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,134.313,,0,926,k8s-haosu-11.sdsc.optiputer.net,225.619,187.9910752447322,llm_inference/20260823T170251Z-llm_inference-r3-p50_power.csv,region,fp32,3,,20260823T170251Z-llm_inference-r3-p50,2026-08-23T17:02:51+00:00,187.9892052281648,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,7.5,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,139.72895975855138,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,595.71.05,,27820.37812290522,27806.88,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA RTX A4000,NVIDIA RTX A4000,GPU-d09bcb58-1173-dd2d-a014-297313ce24b2,pynvml,28.536172757475075,60.04527183808386,18.829,301,51.58,18.789607973421912,60.04539398709312,18.664,301,18.884,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,138.455,,0,994,ry-gpu-16.sdsc.optiputer.net,140.065,199.1024594339542,llm_inference/20260823T170328Z-llm_inference-r3-p50_power.csv,region,fp32,3,,20260823T170328Z-llm_inference-r3-p50,2026-08-23T17:03:28+00:00,199.0991656840779,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,8.6,False,False,960,7680,5.15.0,True,int64-le-v1
False,False,142.57932695866754,False,llm_inference,gpt2-xl|15ea56dee5df|fp32|b1|n960|i8|p72ef35ff2d6d,cuda:0,580.159.04,,46894.92478749355,47240.499,,6a26831b92f15a14584bcc63d4ce6ccbcee7256f,NVIDIA GeForce GTX 1080 Ti,NVIDIA GeForce GTX 1080 Ti,GPU-ea9e3712-78d0-c176-dca7-aff52f679c80,pynvml,24.103299663299673,60.030611996073276,8.485,297,54.492,8.750729729729736,59.871706038946286,8.386,296,10.725,,ghcr.io/aravadhikari05/gpu-retirement-analysis@sha256:9e62c0de6a56b995a1de66269cb1d26666f099390fb90c83e7aaca9f360877e4,8,,122.465,,0,1621,fiona8.ucsc.edu,196.146,328.9100142158568,llm_inference/20260823T170437Z-llm_inference-r2-p50_power.csv,region,fp32,2,,20260823T170437Z-llm_inference-r2-p50,2026-08-23T17:04:37+00:00,328.9080467361491,,2.5.1+cu121,,1,da913d948f2e1b5dd3556b8d86bba378689577b9ba286c51fccb3537b10d99d3,"generated token ids, so matching runs are bit-identical",output,llm_inference,,1,,,,True,False,False,12.1,,False,0.01875,False,True,878,,960,960,openai-community/gpt2-xl,gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,1,,,72ef35ff2d6d6483d1a06c06fa59af42e61e6ca8b2a04badb011078c60668a23,60,torch.float32,6.1,False,False,960,7680,5.15.0,True,int64-le-v1
